File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF767UON	bigWig	bigWig		signal p-value	GRCh38	ENCSR000AKU	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-10	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF420ARY/, /files/ENCFF666YXZ/, /files/ENCFF564SVK/, /files/ENCFF685PPQ/, /files/ENCFF226FKB/	797629786	ENCODE Processing Pipeline	4c102d45be8326062895ed0a03d4ded7		https://www.encodeproject.org/files/ENCFF767UON/@@download/ENCFF767UON.bigWig				released	s3://encode-public/2020/09/30/ed53d64d-7a8c-4423-a9cd-7c5d80e80b20/ENCFF767UON.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/ed53d64d-7a8c-4423-a9cd-7c5d80e80b20/ENCFF767UON.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms, control low read depth, mild to moderate bottlenecking, low read depth	insufficient read depth	
ENCFF955CVS	bam	bam		unfiltered alignments	GRCh38	ENCSR000AKU	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-10	ENCODE		see document		2	2_1		36					/files/ENCFF110MCL/, /files/ENCFF000BYI/	1004040695	ENCODE Processing Pipeline	1d90e91f41070f7e490a3bd2d177fd0f		https://www.encodeproject.org/files/ENCFF955CVS/@@download/ENCFF955CVS.bam				released	s3://encode-public/2020/09/30/5513fda9-1bad-4d6f-898e-d02ec8534c00/ENCFF955CVS.bam	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/5513fda9-1bad-4d6f-898e-d02ec8534c00/ENCFF955CVS.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms, control low read depth, mild to moderate bottlenecking, low read depth	insufficient read depth	
ENCFF564SVK	bam	bam		alignments	GRCh38	ENCSR000AKU	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-10	ENCODE		see document		1	1_1		36					/files/ENCFF110MCL/, /files/ENCFF000BYJ/	298484637	ENCODE Processing Pipeline	c050c7cfa710f298921bb3258ca00ec2		https://www.encodeproject.org/files/ENCFF564SVK/@@download/ENCFF564SVK.bam				released	s3://encode-public/2020/09/30/f91f6c9a-666c-4591-9b61-c33b5cfe6eeb/ENCFF564SVK.bam	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/f91f6c9a-666c-4591-9b61-c33b5cfe6eeb/ENCFF564SVK.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms, control low read depth, mild to moderate bottlenecking, low read depth	insufficient read depth	
ENCFF685PPQ	bam	bam		alignments	GRCh38	ENCSR000AKU	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-10	ENCODE		see document		2	2_1		36					/files/ENCFF110MCL/, /files/ENCFF000BYI/	471015798	ENCODE Processing Pipeline	784f23d83389687ea584c7c0ce0e05d7		https://www.encodeproject.org/files/ENCFF685PPQ/@@download/ENCFF685PPQ.bam				released	s3://encode-public/2020/09/30/318e5d4c-8a94-418e-bba9-a30d4a127a0c/ENCFF685PPQ.bam	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/318e5d4c-8a94-418e-bba9-a30d4a127a0c/ENCFF685PPQ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms, control low read depth, mild to moderate bottlenecking, low read depth	insufficient read depth	
ENCFF617VRS	bigWig	bigWig		fold change over control	GRCh38	ENCSR000AKU	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-10	ENCODE		see document		2	2_1							/files/ENCFF420ARY/, /files/ENCFF226FKB/, /files/ENCFF685PPQ/, /files/ENCFF666YXZ/	356715509	ENCODE Processing Pipeline	6fce3154fbea7a44e3cea470e935603c		https://www.encodeproject.org/files/ENCFF617VRS/@@download/ENCFF617VRS.bigWig				released	s3://encode-public/2020/09/30/515e18a8-9929-4c59-99d4-70e9e03b3b69/ENCFF617VRS.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/515e18a8-9929-4c59-99d4-70e9e03b3b69/ENCFF617VRS.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms, control low read depth, mild to moderate bottlenecking, low read depth	insufficient read depth	
ENCFF660WUG	bigWig	bigWig		fold change over control	GRCh38	ENCSR000AKU	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-10	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF420ARY/, /files/ENCFF666YXZ/, /files/ENCFF564SVK/, /files/ENCFF685PPQ/, /files/ENCFF226FKB/	533757939	ENCODE Processing Pipeline	28729cf547267ca1529e9731da978944		https://www.encodeproject.org/files/ENCFF660WUG/@@download/ENCFF660WUG.bigWig				released	s3://encode-public/2020/09/30/127536f7-16c3-4f65-b621-134645ea90d3/ENCFF660WUG.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/127536f7-16c3-4f65-b621-134645ea90d3/ENCFF660WUG.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms, control low read depth, mild to moderate bottlenecking, low read depth	insufficient read depth	
ENCFF810SEX	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AKU	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-10	ENCODE		see document		1	1_1							/files/ENCFF420ARY/, /files/ENCFF666YXZ/, /files/ENCFF564SVK/, /files/ENCFF356LFX/, /files/ENCFF226FKB/	976970	ENCODE Processing Pipeline	11d07db2e9698d00ec960d7a07e9837f		https://www.encodeproject.org/files/ENCFF810SEX/@@download/ENCFF810SEX.bed.gz				released	s3://encode-public/2020/09/30/6542bdd6-c25b-446c-9286-d69c9cc5922a/ENCFF810SEX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/6542bdd6-c25b-446c-9286-d69c9cc5922a/ENCFF810SEX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms, control low read depth, mild to moderate bottlenecking, low read depth	insufficient read depth	
ENCFF877ESL	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AKU	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-10	ENCODE		see document		2	2_1							/files/ENCFF420ARY/, /files/ENCFF666YXZ/, /files/ENCFF685PPQ/, /files/ENCFF356LFX/, /files/ENCFF226FKB/	1077578	ENCODE Processing Pipeline	260373a64c584c3a105017ef061f67e9		https://www.encodeproject.org/files/ENCFF877ESL/@@download/ENCFF877ESL.bed.gz				released	s3://encode-public/2020/09/30/88c9a483-6bb8-43c6-9db4-c7e1d927a726/ENCFF877ESL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/88c9a483-6bb8-43c6-9db4-c7e1d927a726/ENCFF877ESL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms, control low read depth, mild to moderate bottlenecking, low read depth	insufficient read depth	
ENCFF689QIJ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AKU	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-10	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF420ARY/, /files/ENCFF666YXZ/, /files/ENCFF564SVK/, /files/ENCFF685PPQ/, /files/ENCFF356LFX/, /files/ENCFF226FKB/	1111370	ENCODE Processing Pipeline	5dea2993c0831ae344a989d601c09178		https://www.encodeproject.org/files/ENCFF689QIJ/@@download/ENCFF689QIJ.bed.gz				released	s3://encode-public/2020/09/30/e8359d31-b2ab-44d2-8443-75a04a57723e/ENCFF689QIJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/e8359d31-b2ab-44d2-8443-75a04a57723e/ENCFF689QIJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms, control low read depth, mild to moderate bottlenecking, low read depth	insufficient read depth	
ENCFF937XKN	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR000AKU	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-10	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF420ARY/, /files/ENCFF666YXZ/, /files/ENCFF564SVK/, /files/ENCFF685PPQ/, /files/ENCFF356LFX/, /files/ENCFF226FKB/	1059713	ENCODE Processing Pipeline	8aedff0d613c5e82600dd1e031bec1b8		https://www.encodeproject.org/files/ENCFF937XKN/@@download/ENCFF937XKN.bed.gz				released	s3://encode-public/2020/09/30/f033c9a9-6705-4371-aa70-db29438eaf7a/ENCFF937XKN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/f033c9a9-6705-4371-aa70-db29438eaf7a/ENCFF937XKN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms, control low read depth, mild to moderate bottlenecking, low read depth	insufficient read depth	
ENCFF618MLV	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AKU	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-10	ENCODE		see document		1	1_1							/files/ENCFF810SEX/	2240853	ENCODE Processing Pipeline	dd8d67d99ca27ffffdb4dcbccc37df45		https://www.encodeproject.org/files/ENCFF618MLV/@@download/ENCFF618MLV.bigBed				released	s3://encode-public/2020/09/30/011bd234-5620-4bbd-bcc3-424875149998/ENCFF618MLV.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/011bd234-5620-4bbd-bcc3-424875149998/ENCFF618MLV.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms, control low read depth, mild to moderate bottlenecking, low read depth	insufficient read depth	
ENCFF546DRM	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AKU	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-10	ENCODE		see document		2	2_1							/files/ENCFF877ESL/	2372671	ENCODE Processing Pipeline	bc4cfad1d48df4a25368638e74daea2c		https://www.encodeproject.org/files/ENCFF546DRM/@@download/ENCFF546DRM.bigBed				released	s3://encode-public/2020/09/30/d0405448-3bfc-437f-8d6d-1d613cb64c09/ENCFF546DRM.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/d0405448-3bfc-437f-8d6d-1d613cb64c09/ENCFF546DRM.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms, control low read depth, mild to moderate bottlenecking, low read depth	insufficient read depth	
ENCFF217BRB	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AKU	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-10	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF689QIJ/	2416308	ENCODE Processing Pipeline	9cea2c6388211c15a9dd800ed86b8bab		https://www.encodeproject.org/files/ENCFF217BRB/@@download/ENCFF217BRB.bigBed				released	s3://encode-public/2020/09/30/c480ed4a-14f0-4188-be39-adb818e5c5fa/ENCFF217BRB.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/c480ed4a-14f0-4188-be39-adb818e5c5fa/ENCFF217BRB.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms, control low read depth, mild to moderate bottlenecking, low read depth	insufficient read depth	
ENCFF186AKA	bigBed narrowPeak	bigBed	narrowPeak	replicated peaks	GRCh38	ENCSR000AKU	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H3K4me3-human	DNA						2011-02-10	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF937XKN/	2315336	ENCODE Processing Pipeline	dc673101a63f1c69bede88b783e72055		https://www.encodeproject.org/files/ENCFF186AKA/@@download/ENCFF186AKA.bigBed				released	s3://encode-public/2020/09/30/39e55690-2993-49f9-957f-6488eaafe9ad/ENCFF186AKA.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/39e55690-2993-49f9-957f-6488eaafe9ad/ENCFF186AKA.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released	inconsistent platforms, control low read depth, mild to moderate bottlenecking, low read depth	insufficient read depth	
ENCFF605FAF	bigWig	bigWig		fold change over control	GRCh38	ENCSR000AKX	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H4K20me1-human	DNA						2011-02-10	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF666YXZ/, /files/ENCFF255QRL/, /files/ENCFF923YUN/, /files/ENCFF420ARY/, /files/ENCFF226FKB/	688945775	ENCODE Processing Pipeline	257c595b1d5e99123d6e3220816a6f8d		https://www.encodeproject.org/files/ENCFF605FAF/@@download/ENCFF605FAF.bigWig				released	s3://encode-public/2020/11/12/5ef2e6e2-3e22-42b0-994a-b713464b8649/ENCFF605FAF.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/11/12/5ef2e6e2-3e22-42b0-994a-b713464b8649/ENCFF605FAF.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms, low read length, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF208QXC	bigBed narrowPeak	bigBed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AKX	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H4K20me1-human	DNA						2011-02-10	ENCODE		see document		1	1_1							/files/ENCFF294IRC/	947460	ENCODE Processing Pipeline	2fc395b81b27fe519dda15fbee7b80ed		https://www.encodeproject.org/files/ENCFF208QXC/@@download/ENCFF208QXC.bigBed				released	s3://encode-public/2020/11/12/4559aaa2-6827-45c0-9409-6a335deabfe0/ENCFF208QXC.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/11/12/4559aaa2-6827-45c0-9409-6a335deabfe0/ENCFF208QXC.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms, low read length, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF909RKY	bed narrowPeak	bed	narrowPeak	replicated peaks	GRCh38	ENCSR000AKX	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H4K20me1-human	DNA						2011-02-10	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF666YXZ/, /files/ENCFF255QRL/, /files/ENCFF923YUN/, /files/ENCFF420ARY/, /files/ENCFF356LFX/, /files/ENCFF226FKB/	821959	ENCODE Processing Pipeline	fe4c93b6faa0ab4153ef41fe516bced4		https://www.encodeproject.org/files/ENCFF909RKY/@@download/ENCFF909RKY.bed.gz				released	s3://encode-public/2020/11/12/e0d981dd-b801-43c0-8c89-0ae6fa2d4423/ENCFF909RKY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/12/e0d981dd-b801-43c0-8c89-0ae6fa2d4423/ENCFF909RKY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms, low read length, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF580EIA	bam	bam		unfiltered alignments	GRCh38	ENCSR000AKX	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H4K20me1-human	DNA						2011-02-10	ENCODE		see document		2	2_1		36					/files/ENCFF000BZN/, /files/ENCFF110MCL/	1017776724	ENCODE Processing Pipeline	176c2ea525d4370f91bfbdd2e231a74a		https://www.encodeproject.org/files/ENCFF580EIA/@@download/ENCFF580EIA.bam				released	s3://encode-public/2020/11/12/347c22fb-6663-43ac-9be9-b7f61601f1f8/ENCFF580EIA.bam	https://datasetencode.blob.core.windows.net/dataset/2020/11/12/347c22fb-6663-43ac-9be9-b7f61601f1f8/ENCFF580EIA.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms, low read length, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF255QRL	bam	bam		alignments	GRCh38	ENCSR000AKX	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H4K20me1-human	DNA						2011-02-10	ENCODE		see document		1	1_1		36					/files/ENCFF110MCL/, /files/ENCFF000BZJ/	524789929	ENCODE Processing Pipeline	0dba0712a4810444377a99e3def3cb1d		https://www.encodeproject.org/files/ENCFF255QRL/@@download/ENCFF255QRL.bam				released	s3://encode-public/2020/11/12/e476c89b-ee56-4021-8c1f-211438e5346d/ENCFF255QRL.bam	https://datasetencode.blob.core.windows.net/dataset/2020/11/12/e476c89b-ee56-4021-8c1f-211438e5346d/ENCFF255QRL.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms, low read length, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF910OVQ	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AKX	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H4K20me1-human	DNA						2011-02-10	ENCODE		see document		2	2_1							/files/ENCFF666YXZ/, /files/ENCFF923YUN/, /files/ENCFF420ARY/, /files/ENCFF356LFX/, /files/ENCFF226FKB/	576848	ENCODE Processing Pipeline	ed1efd21d901916ad72f5fcd70f32f0d		https://www.encodeproject.org/files/ENCFF910OVQ/@@download/ENCFF910OVQ.bed.gz				released	s3://encode-public/2020/11/12/5e97343e-ac0f-4f2d-8543-40659ea076ba/ENCFF910OVQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/12/5e97343e-ac0f-4f2d-8543-40659ea076ba/ENCFF910OVQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms, low read length, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF990ELV	bigWig	bigWig		signal p-value	GRCh38	ENCSR000AKX	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H4K20me1-human	DNA						2011-02-10	ENCODE		see document		1	1_1							/files/ENCFF420ARY/, /files/ENCFF666YXZ/, /files/ENCFF255QRL/, /files/ENCFF226FKB/	609200860	ENCODE Processing Pipeline	ecf3423305223e53fc3bb2bfba55e369		https://www.encodeproject.org/files/ENCFF990ELV/@@download/ENCFF990ELV.bigWig				released	s3://encode-public/2020/11/12/37285664-c417-43ff-94ad-5565280c01ac/ENCFF990ELV.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/11/12/37285664-c417-43ff-94ad-5565280c01ac/ENCFF990ELV.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms, low read length, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF294IRC	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AKX	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H4K20me1-human	DNA						2011-02-10	ENCODE		see document		1	1_1							/files/ENCFF666YXZ/, /files/ENCFF255QRL/, /files/ENCFF420ARY/, /files/ENCFF356LFX/, /files/ENCFF226FKB/	474118	ENCODE Processing Pipeline	77ba012493f5421662a355805a088da3		https://www.encodeproject.org/files/ENCFF294IRC/@@download/ENCFF294IRC.bed.gz				released	s3://encode-public/2020/11/12/24917919-ed36-46e5-8285-b460fb66b859/ENCFF294IRC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/12/24917919-ed36-46e5-8285-b460fb66b859/ENCFF294IRC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms, low read length, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF196SRP	bed narrowPeak	bed	narrowPeak	pseudoreplicated peaks	GRCh38	ENCSR000AKX	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H4K20me1-human	DNA						2011-02-10	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF666YXZ/, /files/ENCFF255QRL/, /files/ENCFF923YUN/, /files/ENCFF420ARY/, /files/ENCFF356LFX/, /files/ENCFF226FKB/	758627	ENCODE Processing Pipeline	7bd0ed0f34897ea748518d0abfb56077		https://www.encodeproject.org/files/ENCFF196SRP/@@download/ENCFF196SRP.bed.gz				released	s3://encode-public/2020/11/12/a4be34fa-8f6b-40b2-be90-6db3026d542e/ENCFF196SRP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/12/a4be34fa-8f6b-40b2-be90-6db3026d542e/ENCFF196SRP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms, low read length, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF091XLR	bigWig	bigWig		fold change over control	GRCh38	ENCSR000AKX	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H4K20me1-human	DNA						2011-02-10	ENCODE		see document		1	1_1							/files/ENCFF420ARY/, /files/ENCFF666YXZ/, /files/ENCFF255QRL/, /files/ENCFF226FKB/	374526089	ENCODE Processing Pipeline	3dd9528db98b4d3150ff78e9207312bb		https://www.encodeproject.org/files/ENCFF091XLR/@@download/ENCFF091XLR.bigWig				released	s3://encode-public/2020/11/12/a2ff71f0-b6cb-4320-ba04-6c4ae2fa4d2b/ENCFF091XLR.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/11/12/a2ff71f0-b6cb-4320-ba04-6c4ae2fa4d2b/ENCFF091XLR.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms, low read length, mixed read lengths	control insufficient read depth, insufficient read depth	
ENCFF098ZGR	bigWig	bigWig		signal p-value	GRCh38	ENCSR000AKX	Histone ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										H4K20me1-human	DNA						2011-02-10	ENCODE		see document		2	2_1							/files/ENCFF420ARY/, /files/ENCFF666YXZ/, /files/ENCFF923YUN/, /files/ENCFF226FKB/	704382640	ENCODE Processing Pipeline	a865e0cc587193f7eaf9d19d1353504d		https://www.encodeproject.org/files/ENCFF098ZGR/@@download/ENCFF098ZGR.bigWig				released	s3://encode-public/2020/11/12/981cdde8-6279-4160-b61f-285a744c7bf3/ENCFF098ZGR.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/11/12/981cdde8-6279-4160-b61f-285a744c7bf3/ENCFF098ZGR.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	inconsistent platforms, low read length, mixed read lengths	control insufficient read depth, insufficient read depth	
