File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF657ROM	bigWig	bigWig		signal p-value	GRCh38	ENCSR376RCX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:GMEB1'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10691/'], '@type': ['Target', 'Item'], 'label': 'GMEB1', 'title': 'GMEB1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'c3760eb9-bab7-4cb1-b92a-582fba448734', 'schema_version': '14', 'name': 'GMEB1-human', '@id': '/targets/GMEB1-human/', 'status': 'released'}				GMEB1-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF151VSH/, /files/ENCFF282HHS/	1499695392	ENCODE Processing Pipeline	ea3b0c188ab81ed03312509e36b261ff		https://www.encodeproject.org/files/ENCFF657ROM/@@download/ENCFF657ROM.bigWig				released	s3://encode-public/2020/07/03/13a3a3d0-b31a-42c6-bbdf-02958965cfdc/ENCFF657ROM.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/13a3a3d0-b31a-42c6-bbdf-02958965cfdc/ENCFF657ROM.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF679VBB	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR376RCX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:GMEB1'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10691/'], '@type': ['Target', 'Item'], 'label': 'GMEB1', 'title': 'GMEB1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'c3760eb9-bab7-4cb1-b92a-582fba448734', 'schema_version': '14', 'name': 'GMEB1-human', '@id': '/targets/GMEB1-human/', 'status': 'released'}				GMEB1-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF863WFD/	397029	ENCODE Processing Pipeline	f018974c861b49faf49dd0547ddbb8a6		https://www.encodeproject.org/files/ENCFF679VBB/@@download/ENCFF679VBB.bigBed				released	s3://encode-public/2020/07/03/53777ff8-4aba-4c01-928f-58fd06bc6702/ENCFF679VBB.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/53777ff8-4aba-4c01-928f-58fd06bc6702/ENCFF679VBB.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF863WFD	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR376RCX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:GMEB1'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/10691/'], '@type': ['Target', 'Item'], 'label': 'GMEB1', 'title': 'GMEB1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'c3760eb9-bab7-4cb1-b92a-582fba448734', 'schema_version': '14', 'name': 'GMEB1-human', '@id': '/targets/GMEB1-human/', 'status': 'released'}				GMEB1-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF151VSH/, /files/ENCFF356LFX/, /files/ENCFF282HHS/	183078	ENCODE Processing Pipeline	cd50d0046af99c5ffc29f611176f0bd0		https://www.encodeproject.org/files/ENCFF863WFD/@@download/ENCFF863WFD.bed.gz				released	s3://encode-public/2020/07/03/ee71a219-c5a7-4b87-bd21-08fb0e98e7df/ENCFF863WFD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/ee71a219-c5a7-4b87-bd21-08fb0e98e7df/ENCFF863WFD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF899BJR	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR276RQG	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1042'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/79943/'], '@type': ['Target', 'Item'], 'name': 'ZNF696-human', 'label': 'ZNF696', '@id': '/targets/ZNF696-human/', 'title': 'ZNF696 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '9b03aae0-cc27-4977-916f-456d2bb90d6a', 'status': 'released'}				ZNF696-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF688CDQ/, /files/ENCFF174OKT/, /files/ENCFF757YWO/	17741	ENCODE Processing Pipeline	f6d0bdce610138ba84b060f3c612a4d6		https://www.encodeproject.org/files/ENCFF899BJR/@@download/ENCFF899BJR.bed.gz				released	s3://encode-public/2020/07/04/df362e53-963f-4422-bfe5-92a26adb4dfb/ENCFF899BJR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/04/df362e53-963f-4422-bfe5-92a26adb4dfb/ENCFF899BJR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF494DFA	bigBed narrowPeak	bigBed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR276RQG	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1042'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/79943/'], '@type': ['Target', 'Item'], 'name': 'ZNF696-human', 'label': 'ZNF696', '@id': '/targets/ZNF696-human/', 'title': 'ZNF696 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '9b03aae0-cc27-4977-916f-456d2bb90d6a', 'status': 'released'}				ZNF696-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF899BJR/	94305	ENCODE Processing Pipeline	a6030d0aab640ceb677dfe101164a4cb		https://www.encodeproject.org/files/ENCFF494DFA/@@download/ENCFF494DFA.bigBed				released	s3://encode-public/2020/07/04/ce11a747-d35f-40df-bc0c-5e3f6d4bc4ad/ENCFF494DFA.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/07/04/ce11a747-d35f-40df-bc0c-5e3f6d4bc4ad/ENCFF494DFA.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF684UYV	bigWig	bigWig		signal p-value	GRCh38	ENCSR276RQG	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1042'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/79943/'], '@type': ['Target', 'Item'], 'name': 'ZNF696-human', 'label': 'ZNF696', '@id': '/targets/ZNF696-human/', 'title': 'ZNF696 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '9b03aae0-cc27-4977-916f-456d2bb90d6a', 'status': 'released'}				ZNF696-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF688CDQ/, /files/ENCFF174OKT/, /files/ENCFF757YWO/	1363876176	ENCODE Processing Pipeline	8834b008619fe05b7d681593067206a9		https://www.encodeproject.org/files/ENCFF684UYV/@@download/ENCFF684UYV.bigWig				released	s3://encode-public/2020/07/04/2ee2bb17-995a-4e18-b613-e757b68d6879/ENCFF684UYV.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/04/2ee2bb17-995a-4e18-b613-e757b68d6879/ENCFF684UYV.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking, moderate library complexity		
ENCFF648UJW	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR228OQM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:CLOCK'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/9575/'], '@type': ['Target', 'Item'], 'label': 'CLOCK', 'title': 'CLOCK (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '028252ae-8969-49a0-a5d1-d06c4ea899f9', 'schema_version': '14', 'name': 'CLOCK-human', '@id': '/targets/CLOCK-human/', 'status': 'released'}				CLOCK-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF661JNI/, /files/ENCFF356LFX/, /files/ENCFF419SPL/	37825	ENCODE Processing Pipeline	79e8b07c2fa5f664c9d4c08d69ac29ba		https://www.encodeproject.org/files/ENCFF648UJW/@@download/ENCFF648UJW.bed.gz				released	s3://encode-public/2020/07/03/c23453cb-af92-4030-85d5-7d91a556fdaa/ENCFF648UJW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/c23453cb-af92-4030-85d5-7d91a556fdaa/ENCFF648UJW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	borderline replicate concordance, mild to moderate bottlenecking, moderate library complexity		
ENCFF208ICL	bigWig	bigWig		signal p-value	GRCh38	ENCSR228OQM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:CLOCK'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/9575/'], '@type': ['Target', 'Item'], 'label': 'CLOCK', 'title': 'CLOCK (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '028252ae-8969-49a0-a5d1-d06c4ea899f9', 'schema_version': '14', 'name': 'CLOCK-human', '@id': '/targets/CLOCK-human/', 'status': 'released'}				CLOCK-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF661JNI/, /files/ENCFF419SPL/	1643205851	ENCODE Processing Pipeline	43e1016106bf3bbfeaf1f0d75a6e1c99		https://www.encodeproject.org/files/ENCFF208ICL/@@download/ENCFF208ICL.bigWig				released	s3://encode-public/2020/07/03/4cf07180-e04f-43e3-8611-5f20baf886ef/ENCFF208ICL.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/4cf07180-e04f-43e3-8611-5f20baf886ef/ENCFF208ICL.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	borderline replicate concordance, mild to moderate bottlenecking, moderate library complexity		
ENCFF968IUS	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR228OQM	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:CLOCK'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/9575/'], '@type': ['Target', 'Item'], 'label': 'CLOCK', 'title': 'CLOCK (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '028252ae-8969-49a0-a5d1-d06c4ea899f9', 'schema_version': '14', 'name': 'CLOCK-human', '@id': '/targets/CLOCK-human/', 'status': 'released'}				CLOCK-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF648UJW/	114885	ENCODE Processing Pipeline	0ad2fb7f621be534b1b4ac3bd0054e6b		https://www.encodeproject.org/files/ENCFF968IUS/@@download/ENCFF968IUS.bigBed				released	s3://encode-public/2020/07/03/43a9f5fe-7c13-47fb-8ab3-a5050b64aa0d/ENCFF968IUS.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/43a9f5fe-7c13-47fb-8ab3-a5050b64aa0d/ENCFF968IUS.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	borderline replicate concordance, mild to moderate bottlenecking, moderate library complexity		
ENCFF137TCL	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR692RET	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3164/'], '@type': ['Target', 'Item'], 'name': 'NR4A1-human', 'label': 'NR4A1', '@id': '/targets/NR4A1-human/', 'title': 'NR4A1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '67f4c463-a2ed-4e94-a4fc-47f66eb85097', 'status': 'released'}				NR4A1-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF069ERV/, /files/ENCFF356LFX/, /files/ENCFF815JNE/	92881	ENCODE Processing Pipeline	c5822408d9fc55e16375b1424dd1e7d5		https://www.encodeproject.org/files/ENCFF137TCL/@@download/ENCFF137TCL.bed.gz				released	s3://encode-public/2020/07/03/5d4488c0-7739-43a3-bfc3-15eef2976f66/ENCFF137TCL.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/5d4488c0-7739-43a3-bfc3-15eef2976f66/ENCFF137TCL.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF679FCN	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR692RET	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3164/'], '@type': ['Target', 'Item'], 'name': 'NR4A1-human', 'label': 'NR4A1', '@id': '/targets/NR4A1-human/', 'title': 'NR4A1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '67f4c463-a2ed-4e94-a4fc-47f66eb85097', 'status': 'released'}				NR4A1-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF137TCL/	218918	ENCODE Processing Pipeline	3891b3230ad992b6505c1c64c3609c0d		https://www.encodeproject.org/files/ENCFF679FCN/@@download/ENCFF679FCN.bigBed				released	s3://encode-public/2020/07/03/64e91348-9c05-49a0-afcd-3e37618af708/ENCFF679FCN.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/64e91348-9c05-49a0-afcd-3e37618af708/ENCFF679FCN.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF786ZVE	bigWig	bigWig		signal p-value	GRCh38	ENCSR692RET	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/3164/'], '@type': ['Target', 'Item'], 'name': 'NR4A1-human', 'label': 'NR4A1', '@id': '/targets/NR4A1-human/', 'title': 'NR4A1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '67f4c463-a2ed-4e94-a4fc-47f66eb85097', 'status': 'released'}				NR4A1-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF174OKT/, /files/ENCFF069ERV/, /files/ENCFF815JNE/	1115422323	ENCODE Processing Pipeline	a6e898e5783a62f5660d6959261953bb		https://www.encodeproject.org/files/ENCFF786ZVE/@@download/ENCFF786ZVE.bigWig				released	s3://encode-public/2020/07/03/ca37273d-b4af-4a04-aef7-a28949322959/ENCFF786ZVE.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/ca37273d-b4af-4a04-aef7-a28949322959/ENCFF786ZVE.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF631RZW	bigWig	bigWig		signal p-value	GRCh38	ENCSR712KVZ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1332'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/25799/'], '@type': ['Target', 'Item'], 'name': 'ZNF324-human', 'label': 'ZNF324', '@id': '/targets/ZNF324-human/', 'title': 'ZNF324 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'ba507c2a-6ed7-4908-b19f-2cea634da0bf', 'status': 'released'}				ZNF324-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF035SKE/, /files/ENCFF174OKT/, /files/ENCFF077ZYC/	1673227402	ENCODE Processing Pipeline	a7ca948af8ac21ee8d657ae512757ba5		https://www.encodeproject.org/files/ENCFF631RZW/@@download/ENCFF631RZW.bigWig				released	s3://encode-public/2020/07/03/acd9c6f4-97f2-417d-9894-465859f573a2/ENCFF631RZW.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/acd9c6f4-97f2-417d-9894-465859f573a2/ENCFF631RZW.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF265MQC	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR712KVZ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1332'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/25799/'], '@type': ['Target', 'Item'], 'name': 'ZNF324-human', 'label': 'ZNF324', '@id': '/targets/ZNF324-human/', 'title': 'ZNF324 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'ba507c2a-6ed7-4908-b19f-2cea634da0bf', 'status': 'released'}				ZNF324-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF035SKE/, /files/ENCFF174OKT/, /files/ENCFF077ZYC/, /files/ENCFF356LFX/	106680	ENCODE Processing Pipeline	d74524c849a2bb906bcada18278c37f4		https://www.encodeproject.org/files/ENCFF265MQC/@@download/ENCFF265MQC.bed.gz				released	s3://encode-public/2020/07/03/c420b2b2-3b73-4d2e-bc1e-4b120379a611/ENCFF265MQC.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/c420b2b2-3b73-4d2e-bc1e-4b120379a611/ENCFF265MQC.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF702GEM	bigBed narrowPeak	bigBed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR712KVZ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1332'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/25799/'], '@type': ['Target', 'Item'], 'name': 'ZNF324-human', 'label': 'ZNF324', '@id': '/targets/ZNF324-human/', 'title': 'ZNF324 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'ba507c2a-6ed7-4908-b19f-2cea634da0bf', 'status': 'released'}				ZNF324-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF265MQC/	220592	ENCODE Processing Pipeline	8dcb313833608dfdecf86f2ff70beb6e		https://www.encodeproject.org/files/ENCFF702GEM/@@download/ENCFF702GEM.bigBed				released	s3://encode-public/2020/07/03/c43b99ae-d166-4e5e-a63e-8f6a46c2151d/ENCFF702GEM.bigBed	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/c43b99ae-d166-4e5e-a63e-8f6a46c2151d/ENCFF702GEM.bigBed?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF438XUP	bigWig	bigWig		signal p-value	GRCh38	ENCSR235PYI	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1610'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7592/'], '@type': ['Target', 'Item'], 'name': 'ZNF41-human', 'label': 'ZNF41', '@id': '/targets/ZNF41-human/', 'title': 'ZNF41 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '6693039e-a3d9-4b48-bfc7-ed56c09390ed', 'status': 'released'}				ZNF41-human	DNA						2020-08-03	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF488HIV/, /files/ENCFF443BMH/, /files/ENCFF174OKT/	1448270528	ENCODE Processing Pipeline	d71cc2b7d6ddd30ebbbca605333fa24e		https://www.encodeproject.org/files/ENCFF438XUP/@@download/ENCFF438XUP.bigWig				released	s3://encode-public/2020/07/03/872fadcc-0701-42b7-9dae-147d29bf4cfb/ENCFF438XUP.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/03/872fadcc-0701-42b7-9dae-147d29bf4cfb/ENCFF438XUP.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	mild to moderate bottlenecking		
