File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF794OSY	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR214PDW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-665'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/284323/'], '@type': ['Target', 'Item'], 'name': 'ZNF780A-human', 'label': 'ZNF780A', '@id': '/targets/ZNF780A-human/', 'title': 'ZNF780A (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'aa0cf6dd-515d-4b0e-a628-51ede8eb8025', 'status': 'released'}				ZNF780A-human	DNA						2021-05-18	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF948XBN/, /files/ENCFF980USI/, /files/ENCFF526FLC/	19427	ENCODE Processing Pipeline	ba744f45d4b84f1186b06e6e66c50140		https://www.encodeproject.org/files/ENCFF794OSY/@@download/ENCFF794OSY.bed.gz				released	s3://encode-public/2020/06/27/37fa3a33-a4ab-4396-be82-992a2d9d9678/ENCFF794OSY.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/06/27/37fa3a33-a4ab-4396-be82-992a2d9d9678/ENCFF794OSY.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.0 GRCh38	released	mild to moderate bottlenecking		
ENCFF136KLM	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR178NTX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:CUX1'], 'aliases': ['michael-snyder:TS-1956'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/1523/'], '@type': ['Target', 'Item'], 'label': 'CUX1', 'title': 'CUX1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'f3282cf7-2cce-47f2-aa2a-af4787ce06b7', 'schema_version': '14', 'name': 'CUX1-human', '@id': '/targets/CUX1-human/', 'status': 'released'}				CUX1-human	DNA						2016-06-13	ENCODE		sonication (Bioruptor generic)	200-800	1, 2	1_1, 2_1							/files/ENCFF294RNQ/, /files/ENCFF812WIN/, /files/ENCFF356LFX/, /files/ENCFF135UTC/	135768	ENCODE Processing Pipeline	f4ca0af2b564ee4191e3855b99cad0d0		https://www.encodeproject.org/files/ENCFF136KLM/@@download/ENCFF136KLM.bed.gz				released	s3://encode-public/2020/12/04/d5dc02ab-924f-4f7c-99c2-c427384844e1/ENCFF136KLM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/d5dc02ab-924f-4f7c-99c2-c427384844e1/ENCFF136KLM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing compliant biosample characterization, missing genetic modification characterization		
ENCFF959LZG	bigWig	bigWig		signal p-value	GRCh38	ENCSR178NTX	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:CUX1'], 'aliases': ['michael-snyder:TS-1956'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/1523/'], '@type': ['Target', 'Item'], 'label': 'CUX1', 'title': 'CUX1 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'f3282cf7-2cce-47f2-aa2a-af4787ce06b7', 'schema_version': '14', 'name': 'CUX1-human', '@id': '/targets/CUX1-human/', 'status': 'released'}				CUX1-human	DNA						2016-06-13	ENCODE		sonication (Bioruptor generic)	200-800	1, 2	1_1, 2_1							/files/ENCFF294RNQ/, /files/ENCFF812WIN/, /files/ENCFF135UTC/	514203309	ENCODE Processing Pipeline	f41dbe6603054ea1667ebb33d1929d0b		https://www.encodeproject.org/files/ENCFF959LZG/@@download/ENCFF959LZG.bigWig				released	s3://encode-public/2020/12/04/ea991646-c049-4ae8-8ceb-f71f7b6feaa2/ENCFF959LZG.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/ea991646-c049-4ae8-8ceb-f71f7b6feaa2/ENCFF959LZG.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing compliant biosample characterization, missing genetic modification characterization		
ENCFF023STF	bigWig	bigWig		signal p-value	GRCh38	ENCSR359NFW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:USF2'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7392/'], '@type': ['Target', 'Item'], 'label': 'USF2', 'title': 'USF2 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '32ba2628-c5b4-40c4-bad6-f299d4eb068d', 'schema_version': '14', 'name': 'USF2-human', '@id': '/targets/USF2-human/', 'status': 'released'}				USF2-human	DNA						2016-06-13	ENCODE		sonication (Bioruptor generic)	200-800	1, 2	1_1, 2_1							/files/ENCFF056ORX/, /files/ENCFF112PAJ/, /files/ENCFF388JZK/	373603557	ENCODE Processing Pipeline	b9b729dc77967bb768d67d1debec43d8		https://www.encodeproject.org/files/ENCFF023STF/@@download/ENCFF023STF.bigWig				released	s3://encode-public/2020/12/04/d0dfa64a-4241-4077-973d-aa7856d823b4/ENCFF023STF.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/d0dfa64a-4241-4077-973d-aa7856d823b4/ENCFF023STF.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing compliant biosample characterization, missing genetic modification characterization, low read depth		
ENCFF640ZIN	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR359NFW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'dbxrefs': ['FactorBook:USF2'], 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/7392/'], '@type': ['Target', 'Item'], 'label': 'USF2', 'title': 'USF2 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '32ba2628-c5b4-40c4-bad6-f299d4eb068d', 'schema_version': '14', 'name': 'USF2-human', '@id': '/targets/USF2-human/', 'status': 'released'}				USF2-human	DNA						2016-06-13	ENCODE		sonication (Bioruptor generic)	200-800	1, 2	1_1, 2_1							/files/ENCFF356LFX/, /files/ENCFF112PAJ/, /files/ENCFF388JZK/, /files/ENCFF056ORX/	312617	ENCODE Processing Pipeline	d127c42ccfda09bcddab91a9915f3f71		https://www.encodeproject.org/files/ENCFF640ZIN/@@download/ENCFF640ZIN.bed.gz				released	s3://encode-public/2020/12/04/ac288b24-74ce-4ee7-8d45-a4e73f6b2622/ENCFF640ZIN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/04/ac288b24-74ce-4ee7-8d45-a4e73f6b2622/ENCFF640ZIN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing compliant biosample characterization, missing genetic modification characterization, low read depth		
ENCFF123IHX	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR336GFK	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23125/'], '@type': ['Target', 'Item'], 'name': 'CAMTA2-human', 'label': 'CAMTA2', '@id': '/targets/CAMTA2-human/', 'title': 'CAMTA2 (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': 'e21a66f4-0a4c-4f10-87c8-c6fe722742cd', 'status': 'released'}				CAMTA2-human	DNA						2022-01-25	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF672BGT/, /files/ENCFF356LFX/, /files/ENCFF569JSJ/, /files/ENCFF492KJP/	47388	ENCODE Processing Pipeline	1c2232764b46b5636a719c20e7b043f7		https://www.encodeproject.org/files/ENCFF123IHX/@@download/ENCFF123IHX.bed.gz				released	s3://encode-public/2020/08/21/9f03bd02-9d10-4162-8841-de77c7014d0a/ENCFF123IHX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/08/21/9f03bd02-9d10-4162-8841-de77c7014d0a/ENCFF123IHX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF670OSB	bigWig	bigWig		signal p-value	GRCh38	ENCSR336GFK	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/23125/'], '@type': ['Target', 'Item'], 'name': 'CAMTA2-human', 'label': 'CAMTA2', '@id': '/targets/CAMTA2-human/', 'title': 'CAMTA2 (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': 'e21a66f4-0a4c-4f10-87c8-c6fe722742cd', 'status': 'released'}				CAMTA2-human	DNA						2022-01-25	ENCODE		sonication (Bioruptor Pico)	250-450	1, 2	1_1, 2_1							/files/ENCFF672BGT/, /files/ENCFF492KJP/, /files/ENCFF569JSJ/	1543774402	ENCODE Processing Pipeline	3d4e6e4938d5ca78ab89d47118bffff4		https://www.encodeproject.org/files/ENCFF670OSB/@@download/ENCFF670OSB.bigWig				released	s3://encode-public/2020/08/21/a82945df-ef94-4cec-9f2f-76c0be4fbe62/ENCFF670OSB.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/08/21/a82945df-ef94-4cec-9f2f-76c0be4fbe62/ENCFF670OSB.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.5.1 GRCh38	released			
ENCFF826RYV	bigWig	bigWig		signal p-value	GRCh38	ENCSR851XLW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ZNF830-human	DNA						2018-01-26	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF244ODO/, /files/ENCFF735JLB/, /files/ENCFF360FOT/, /files/ENCFF554APQ/	2248902402	ENCODE Processing Pipeline	215f04385f30bd6b2108ccb92b268755		https://www.encodeproject.org/files/ENCFF826RYV/@@download/ENCFF826RYV.bigWig				released	s3://encode-public/2020/12/01/d2727c03-9452-41bd-b041-d4335c1062c8/ENCFF826RYV.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/d2727c03-9452-41bd-b041-d4335c1062c8/ENCFF826RYV.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking	partially characterized antibody	
ENCFF672NBD	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR851XLW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										ZNF830-human	DNA						2018-01-26	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF554APQ/, /files/ENCFF360FOT/, /files/ENCFF356LFX/, /files/ENCFF735JLB/, /files/ENCFF244ODO/	9953	ENCODE Processing Pipeline	74e2cffcec6bee03be5edd1c745e22e7		https://www.encodeproject.org/files/ENCFF672NBD/@@download/ENCFF672NBD.bed.gz				released	s3://encode-public/2020/12/01/79708da2-7374-4cb0-8b43-ec07eda21c0c/ENCFF672NBD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/79708da2-7374-4cb0-8b43-ec07eda21c0c/ENCFF672NBD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking	partially characterized antibody	
ENCFF974XFG	bigWig	bigWig		signal p-value	GRCh38	ENCSR970OJY	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1671'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6929/'], '@type': ['Target', 'Item'], 'name': 'TCF3-human', 'label': 'TCF3', '@id': '/targets/TCF3-human/', 'title': 'TCF3 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'e623aa7b-d26c-4226-94ba-8a3cf3108024', 'status': 'released'}				TCF3-human	DNA				formaldehyde		2020-07-08	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF220SAF/, /files/ENCFF735MDE/, /files/ENCFF213VOZ/	830306524	ENCODE Processing Pipeline	05124fe15c7ea3e7cb0045f2e0830209		https://www.encodeproject.org/files/ENCFF974XFG/@@download/ENCFF974XFG.bigWig				released	s3://encode-public/2020/07/01/7a984072-f68d-4f53-8083-61381212b123/ENCFF974XFG.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/7a984072-f68d-4f53-8083-61381212b123/ENCFF974XFG.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	missing genetic modification reagents, mild to moderate bottlenecking		
ENCFF773RNU	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR970OJY	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens				CRISPR	insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-1671'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6929/'], '@type': ['Target', 'Item'], 'name': 'TCF3-human', 'label': 'TCF3', '@id': '/targets/TCF3-human/', 'title': 'TCF3 (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'e623aa7b-d26c-4226-94ba-8a3cf3108024', 'status': 'released'}				TCF3-human	DNA				formaldehyde		2020-07-08	ENCODE		sonication (generic)		1, 2	1_1, 2_1							/files/ENCFF220SAF/, /files/ENCFF735MDE/, /files/ENCFF356LFX/, /files/ENCFF213VOZ/	554627	ENCODE Processing Pipeline	b3ca8b482f3218d3a061a2153aa5e1df		https://www.encodeproject.org/files/ENCFF773RNU/@@download/ENCFF773RNU.bed.gz				released	s3://encode-public/2020/07/01/a100e5f4-f1ca-4056-b67d-f0cc0f2aadfb/ENCFF773RNU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/07/01/a100e5f4-f1ca-4056-b67d-f0cc0f2aadfb/ENCFF773RNU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.4.0 GRCh38	released	missing genetic modification reagents, mild to moderate bottlenecking		
ENCFF834VTC	bigWig	bigWig		signal p-value	GRCh38	ENCSR620VIC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens					insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-64'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/1054/'], '@type': ['Target', 'Item'], 'name': 'CEBPG-human', 'label': 'CEBPG', '@id': '/targets/CEBPG-human/', 'title': 'CEBPG (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '3091c41a-da23-4bca-8e63-b3046b71caa6', 'status': 'released'}		hg19 19 33642389 33900257		CEBPG-human	DNA						2016-06-13	ENCODE		sonication (Bioruptor generic)	200-800	1, 2	1_1, 2_1							/files/ENCFF722NNJ/, /files/ENCFF499KZB/, /files/ENCFF590JBK/	1039250955	ENCODE Processing Pipeline	d20d73158e47d3667bb800341f75f552		https://www.encodeproject.org/files/ENCFF834VTC/@@download/ENCFF834VTC.bigWig				released	s3://encode-public/2020/12/03/73035cdb-7d55-488e-86b6-8bd0db415f26/ENCFF834VTC.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/03/73035cdb-7d55-488e-86b6-8bd0db415f26/ENCFF834VTC.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing compliant biosample characterization, missing genetic modification characterization		
ENCFF998LIR	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR620VIC	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens					insertion	{'schema_version': '14', 'aliases': ['michael-snyder:TS-64'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/1054/'], '@type': ['Target', 'Item'], 'name': 'CEBPG-human', 'label': 'CEBPG', '@id': '/targets/CEBPG-human/', 'title': 'CEBPG (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': '3091c41a-da23-4bca-8e63-b3046b71caa6', 'status': 'released'}		hg19 19 33642389 33900257		CEBPG-human	DNA						2016-06-13	ENCODE		sonication (Bioruptor generic)	200-800	1, 2	1_1, 2_1							/files/ENCFF722NNJ/, /files/ENCFF356LFX/, /files/ENCFF499KZB/, /files/ENCFF590JBK/	679093	ENCODE Processing Pipeline	d6bbbcde63f3d1b743ba173dd2a46e9c		https://www.encodeproject.org/files/ENCFF998LIR/@@download/ENCFF998LIR.bed.gz				released	s3://encode-public/2020/12/03/47716ef8-6719-480f-8e8e-aec110d9f92a/ENCFF998LIR.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/03/47716ef8-6719-480f-8e8e-aec110d9f92a/ENCFF998LIR.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing compliant biosample characterization, missing genetic modification characterization		
ENCFF108UGI	bigWig	bigWig		signal p-value	GRCh38	ENCSR290MUH	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens					insertion	{'dbxrefs': ['FactorBook:GABPA'], 'aliases': ['michael-snyder:TS-34'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/2551/'], '@type': ['Target', 'Item'], 'label': 'GABPA', 'title': 'GABPA (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'd8cab139-6045-4c2d-a721-0d42cfd82333', 'schema_version': '14', 'name': 'GABPA-human', '@id': '/targets/GABPA-human/', 'status': 'released'}		hg19 21 26958607 27169245		GABPA-human	DNA						2016-06-13	ENCODE		sonication (Bioruptor generic)	200-800	1, 2	1_1, 2_1							/files/ENCFF565TYF/, /files/ENCFF720UWG/, /files/ENCFF201FAY/	757617957	ENCODE Processing Pipeline	c0adae0b7aa26359b2b1a18d29909207		https://www.encodeproject.org/files/ENCFF108UGI/@@download/ENCFF108UGI.bigWig				released	s3://encode-public/2020/12/01/b75ea8b6-4850-4e3f-9756-7028390b1945/ENCFF108UGI.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/b75ea8b6-4850-4e3f-9756-7028390b1945/ENCFF108UGI.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing compliant biosample characterization, missing genetic modification characterization, low read depth		
ENCFF889XXJ	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR290MUH	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens					insertion	{'dbxrefs': ['FactorBook:GABPA'], 'aliases': ['michael-snyder:TS-34'], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/2551/'], '@type': ['Target', 'Item'], 'label': 'GABPA', 'title': 'GABPA (Homo sapiens)', 'investigated_as': ['transcription factor'], 'uuid': 'd8cab139-6045-4c2d-a721-0d42cfd82333', 'schema_version': '14', 'name': 'GABPA-human', '@id': '/targets/GABPA-human/', 'status': 'released'}		hg19 21 26958607 27169245		GABPA-human	DNA						2016-06-13	ENCODE		sonication (Bioruptor generic)	200-800	1, 2	1_1, 2_1							/files/ENCFF565TYF/, /files/ENCFF720UWG/, /files/ENCFF201FAY/, /files/ENCFF356LFX/	594569	ENCODE Processing Pipeline	cb50b070fbb9f6f82b0fe57ce5b80a78		https://www.encodeproject.org/files/ENCFF889XXJ/@@download/ENCFF889XXJ.bed.gz				released	s3://encode-public/2020/12/01/71a4c9ce-ece2-4708-9e33-3b6c64b6d0dd/ENCFF889XXJ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/71a4c9ce-ece2-4708-9e33-3b6c64b6d0dd/ENCFF889XXJ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	missing compliant biosample characterization, missing genetic modification characterization, low read depth		
ENCFF986SXD	bed narrowPeak	bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	ENCSR979QYJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										MNT-human	DNA						2017-01-27	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF735JLB/, /files/ENCFF554APQ/, /files/ENCFF356LFX/, /files/ENCFF036JMT/, /files/ENCFF613MEB/	414358	ENCODE Processing Pipeline	0a1bd25b271de27a7a4198190e04cf69		https://www.encodeproject.org/files/ENCFF986SXD/@@download/ENCFF986SXD.bed.gz				released	s3://encode-public/2020/11/30/07e68df6-51c4-4eec-a327-a2a1aaeeed57/ENCFF986SXD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/11/30/07e68df6-51c4-4eec-a327-a2a1aaeeed57/ENCFF986SXD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
ENCFF730LPY	bigWig	bigWig		signal p-value	GRCh38	ENCSR979QYJ	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens										MNT-human	DNA						2017-01-27	ENCODE			450-650	1, 2	1_1, 2_1							/files/ENCFF735JLB/, /files/ENCFF554APQ/, /files/ENCFF036JMT/, /files/ENCFF613MEB/	1693282469	ENCODE Processing Pipeline	10877bb898705362003980ba4c635d19		https://www.encodeproject.org/files/ENCFF730LPY/@@download/ENCFF730LPY.bigWig				released	s3://encode-public/2020/11/30/bb9b04ea-3721-484e-b808-da509b4eb9e5/ENCFF730LPY.bigWig	https://datasetencode.blob.core.windows.net/dataset/2020/11/30/bb9b04ea-3721-484e-b808-da509b4eb9e5/ENCFF730LPY.bigWig?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	moderate library complexity, mild to moderate bottlenecking		
