Assay	Index_Experiment	Index_File	File_Type	Output_Type	Genome	Target	Analysis	RFA	md5sum	File_Name	File_Url
TF ChIP-seq	ENCSR377HQG	ENCFF207XCM	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF140	ENCODE4 v1.8.0 GRCh38	ENCODE4	d36727b083d68c12ea737a919a9b6555	ENCFF207XCM.bed.gz	https://www.encodeproject.org/files/ENCFF207XCM/@@download/ENCFF207XCM.bed.gz
TF ChIP-seq	ENCSR946WBN	ENCFF865UPM	bed narrowPeak	IDR thresholded peaks	GRCh38	JUN	ENCODE4 v1.8.0 GRCh38	ENCODE4	1504363b2971689d5806367e9be0f4a5	ENCFF865UPM.bed.gz	https://www.encodeproject.org/files/ENCFF865UPM/@@download/ENCFF865UPM.bed.gz
TF ChIP-seq	ENCSR946WBN	ENCFF220RDW	bigWig	signal p-value	GRCh38	JUN	ENCODE4 v1.8.0 GRCh38	ENCODE4	ff1d61784d1cfb216b4150d27906c35e	ENCFF220RDW.bigWig	https://www.encodeproject.org/files/ENCFF220RDW/@@download/ENCFF220RDW.bigWig
TF ChIP-seq	ENCSR675LRO	ENCFF244MOS	bigWig	signal p-value	GRCh38	MLLT1	ENCODE4 v1.6.1 GRCh38	ENCODE3	06ccebe6f4cd7a44a15dda7de5c2b11e	ENCFF244MOS.bigWig	https://www.encodeproject.org/files/ENCFF244MOS/@@download/ENCFF244MOS.bigWig
TF ChIP-seq	ENCSR675LRO	ENCFF355OYM	bed narrowPeak	IDR thresholded peaks	GRCh38	MLLT1	ENCODE4 v1.6.1 GRCh38	ENCODE3	a24646cfedce00ad900ce795956cf06c	ENCFF355OYM.bed.gz	https://www.encodeproject.org/files/ENCFF355OYM/@@download/ENCFF355OYM.bed.gz
TF ChIP-seq	ENCSR788RSW	ENCFF316PSV	bigWig	signal p-value	GRCh38	SOX6	ENCODE4 v1.6.1 GRCh38	ENCODE3	339bfe0fb3d0506603701d25312abdb0	ENCFF316PSV.bigWig	https://www.encodeproject.org/files/ENCFF316PSV/@@download/ENCFF316PSV.bigWig
TF ChIP-seq	ENCSR788RSW	ENCFF125GZU	bed narrowPeak	IDR thresholded peaks	GRCh38	SOX6	ENCODE4 v1.6.1 GRCh38	ENCODE3	bb2ea0a22ffd18e8803bd7208942c7b7	ENCFF125GZU.bed.gz	https://www.encodeproject.org/files/ENCFF125GZU/@@download/ENCFF125GZU.bed.gz
TF ChIP-seq	ENCSR814AJH	ENCFF330HXG	bigWig	signal p-value	GRCh38	SRSF9	ENCODE3 GRCh38	ENCODE3	946af342a56596efe50db93a147a7983	ENCFF330HXG.bigWig	https://www.encodeproject.org/files/ENCFF330HXG/@@download/ENCFF330HXG.bigWig
TF ChIP-seq	ENCSR814AJH	ENCFF217HAW	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	SRSF9	ENCODE3 GRCh38	ENCODE3	ab86c3dadb50c09aed10410be667f6e8	ENCFF217HAW.bed.gz	https://www.encodeproject.org/files/ENCFF217HAW/@@download/ENCFF217HAW.bed.gz
TF ChIP-seq	ENCSR814AJH	ENCFF056OXB	bigWig	signal p-value	GRCh38	SRSF9	ENCODE4 v1.6.1 GRCh38	ENCODE3	d9eabc044083f70694c2e64c532c9962	ENCFF056OXB.bigWig	https://www.encodeproject.org/files/ENCFF056OXB/@@download/ENCFF056OXB.bigWig
TF ChIP-seq	ENCSR814AJH	ENCFF746IEZ	bed narrowPeak	IDR thresholded peaks	GRCh38	SRSF9	ENCODE4 v1.6.1 GRCh38	ENCODE3	cb60feabd6135d932a52a23e3f9553fb	ENCFF746IEZ.bed.gz	https://www.encodeproject.org/files/ENCFF746IEZ/@@download/ENCFF746IEZ.bed.gz
TF ChIP-seq	ENCSR268QIQ	ENCFF521YEW	bigWig	signal p-value	GRCh38	SRSF3	ENCODE3 GRCh38	ENCODE3	fc78dbe662d52edafd456d8dff76a7e5	ENCFF521YEW.bigWig	https://www.encodeproject.org/files/ENCFF521YEW/@@download/ENCFF521YEW.bigWig
TF ChIP-seq	ENCSR268QIQ	ENCFF926XGK	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	SRSF3	ENCODE3 GRCh38	ENCODE3	bca83ec503a4afd8c43208fd2a0e7be1	ENCFF926XGK.bed.gz	https://www.encodeproject.org/files/ENCFF926XGK/@@download/ENCFF926XGK.bed.gz
TF ChIP-seq	ENCSR268QIQ	ENCFF399EXT	bigWig	signal p-value	GRCh38	SRSF3	ENCODE4 v1.6.1 GRCh38	ENCODE3	fd9b8296a83dc3a82d84a3364e692219	ENCFF399EXT.bigWig	https://www.encodeproject.org/files/ENCFF399EXT/@@download/ENCFF399EXT.bigWig
TF ChIP-seq	ENCSR268QIQ	ENCFF048BKZ	bed narrowPeak	IDR thresholded peaks	GRCh38	SRSF3	ENCODE4 v1.6.1 GRCh38	ENCODE3	59e8e9b75c024681b45a398c87f49408	ENCFF048BKZ.bed.gz	https://www.encodeproject.org/files/ENCFF048BKZ/@@download/ENCFF048BKZ.bed.gz
TF ChIP-seq	ENCSR177DNR	ENCFF358WGP	bigWig	signal p-value	GRCh38	FIP1L1	ENCODE3 GRCh38	ENCODE3	32c5662865ef3d1bfa9b5efcead019af	ENCFF358WGP.bigWig	https://www.encodeproject.org/files/ENCFF358WGP/@@download/ENCFF358WGP.bigWig
TF ChIP-seq	ENCSR177DNR	ENCFF084DTV	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	FIP1L1	ENCODE3 GRCh38	ENCODE3	855a976a31e1f8e958fffe778e5b8a62	ENCFF084DTV.bed.gz	https://www.encodeproject.org/files/ENCFF084DTV/@@download/ENCFF084DTV.bed.gz
TF ChIP-seq	ENCSR177DNR	ENCFF836QJL	bigWig	signal p-value	GRCh38	FIP1L1	ENCODE4 v1.6.1 GRCh38	ENCODE3	630ea7295b668b64f7549f07463476ca	ENCFF836QJL.bigWig	https://www.encodeproject.org/files/ENCFF836QJL/@@download/ENCFF836QJL.bigWig
TF ChIP-seq	ENCSR177DNR	ENCFF285TMA	bed narrowPeak	IDR thresholded peaks	GRCh38	FIP1L1	ENCODE4 v1.6.1 GRCh38	ENCODE3	76dd4664701fc4a425bfa5fb5bbc79f5	ENCFF285TMA.bed.gz	https://www.encodeproject.org/files/ENCFF285TMA/@@download/ENCFF285TMA.bed.gz
TF ChIP-seq	ENCSR072VUO	ENCFF088FWS	bigWig	signal p-value	GRCh38	SAFB	ENCODE3 GRCh38	ENCODE3	66efc92aa331a7d12c5e15d8899c1c1f	ENCFF088FWS.bigWig	https://www.encodeproject.org/files/ENCFF088FWS/@@download/ENCFF088FWS.bigWig
TF ChIP-seq	ENCSR072VUO	ENCFF411YVY	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	SAFB	ENCODE3 GRCh38	ENCODE3	6515f239fea878af719b52d4479c71f1	ENCFF411YVY.bed.gz	https://www.encodeproject.org/files/ENCFF411YVY/@@download/ENCFF411YVY.bed.gz
TF ChIP-seq	ENCSR072VUO	ENCFF537RNU	bed narrowPeak	IDR thresholded peaks	GRCh38	SAFB	ENCODE4 v1.6.1 GRCh38	ENCODE3	298ae94629e5f3aa48d28787f898b6d4	ENCFF537RNU.bed.gz	https://www.encodeproject.org/files/ENCFF537RNU/@@download/ENCFF537RNU.bed.gz
TF ChIP-seq	ENCSR072VUO	ENCFF960ZBN	bigWig	signal p-value	GRCh38	SAFB	ENCODE4 v1.6.1 GRCh38	ENCODE3	06e3088b07ac49d88a90095975e088d4	ENCFF960ZBN.bigWig	https://www.encodeproject.org/files/ENCFF960ZBN/@@download/ENCFF960ZBN.bigWig
TF ChIP-seq	ENCSR659YWQ	ENCFF331LJE	bigWig	signal p-value	GRCh38	ZNF449	ENCODE4 v1.8.0 GRCh38	ENCODE4	842b9292405ab2a698ef1d3ce2b1c732	ENCFF331LJE.bigWig	https://www.encodeproject.org/files/ENCFF331LJE/@@download/ENCFF331LJE.bigWig
TF ChIP-seq	ENCSR659YWQ	ENCFF443BGE	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF449	ENCODE4 v1.8.0 GRCh38	ENCODE4	66b4133a5ab20432516083f80e7321b9	ENCFF443BGE.bed.gz	https://www.encodeproject.org/files/ENCFF443BGE/@@download/ENCFF443BGE.bed.gz
TF ChIP-seq	ENCSR695EQB	ENCFF831LPT	bigWig	signal p-value	GRCh38	ZNF24	ENCODE4 v1.6.1 GRCh38	ENCODE3	242fc6c137d07224855e7c272a00f433	ENCFF831LPT.bigWig	https://www.encodeproject.org/files/ENCFF831LPT/@@download/ENCFF831LPT.bigWig
TF ChIP-seq	ENCSR695EQB	ENCFF225GCF	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF24	ENCODE4 v1.6.1 GRCh38	ENCODE3	5494cec32ad40ed39f51d863e3cdab6d	ENCFF225GCF.bed.gz	https://www.encodeproject.org/files/ENCFF225GCF/@@download/ENCFF225GCF.bed.gz
TF ChIP-seq	ENCSR742TMU	ENCFF389PED	bigWig	signal p-value	GRCh38	ZNF282	ENCODE4 v1.6.1 GRCh38	ENCODE3	8a8d5ab63e63b6bd3bb29defcbc1b10b	ENCFF389PED.bigWig	https://www.encodeproject.org/files/ENCFF389PED/@@download/ENCFF389PED.bigWig
TF ChIP-seq	ENCSR742TMU	ENCFF110GDP	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF282	ENCODE4 v1.6.1 GRCh38	ENCODE3	11f0a6c00932db50530fb0b44aa2ef83	ENCFF110GDP.bed.gz	https://www.encodeproject.org/files/ENCFF110GDP/@@download/ENCFF110GDP.bed.gz
TF ChIP-seq	ENCSR588AKU	ENCFF985UVT	bigWig	signal p-value	GRCh38	RUNX1	ENCODE4 v1.6.1 GRCh38	ENCODE3	c162ceb145a2d83ef5587ee38c79fd90	ENCFF985UVT.bigWig	https://www.encodeproject.org/files/ENCFF985UVT/@@download/ENCFF985UVT.bigWig
TF ChIP-seq	ENCSR588AKU	ENCFF003LPE	bed narrowPeak	IDR thresholded peaks	GRCh38	RUNX1	ENCODE4 v1.6.1 GRCh38	ENCODE3	47415ccb0126a2c616f1d0d8f501f5af	ENCFF003LPE.bed.gz	https://www.encodeproject.org/files/ENCFF003LPE/@@download/ENCFF003LPE.bed.gz
TF ChIP-seq	ENCSR626HJW	ENCFF866ARI	bed narrowPeak	IDR thresholded peaks	GRCh38	HMG20A	ENCODE4 v1.8.0 GRCh38	ENCODE4	d14be75d0067bc809d8978d1628e2c91	ENCFF866ARI.bed.gz	https://www.encodeproject.org/files/ENCFF866ARI/@@download/ENCFF866ARI.bed.gz
TF ChIP-seq	ENCSR626HJW	ENCFF673QCO	bigWig	signal p-value	GRCh38	HMG20A	ENCODE4 v1.8.0 GRCh38	ENCODE4	53fec5a0836c35e2eed795ded6914b3d	ENCFF673QCO.bigWig	https://www.encodeproject.org/files/ENCFF673QCO/@@download/ENCFF673QCO.bigWig
TF ChIP-seq	ENCSR809JSD	ENCFF559WCY	bigWig	signal p-value	GRCh38	IRF1	ENCODE4 v1.8.0 GRCh38	ENCODE4	41ea42937fe1418075978657870ee261	ENCFF559WCY.bigWig	https://www.encodeproject.org/files/ENCFF559WCY/@@download/ENCFF559WCY.bigWig
TF ChIP-seq	ENCSR809JSD	ENCFF093BBG	bed narrowPeak	IDR thresholded peaks	GRCh38	IRF1	ENCODE4 v1.8.0 GRCh38	ENCODE4	a9c34aa0b304ac147f35135504b75965	ENCFF093BBG.bed.gz	https://www.encodeproject.org/files/ENCFF093BBG/@@download/ENCFF093BBG.bed.gz
TF ChIP-seq	ENCSR613NUC	ENCFF371VGO	bigWig	signal p-value	GRCh38	ARNT	ENCODE4 v1.6.1 GRCh38	ENCODE3	0f317c051d22e1c80f07a3292af120d7	ENCFF371VGO.bigWig	https://www.encodeproject.org/files/ENCFF371VGO/@@download/ENCFF371VGO.bigWig
TF ChIP-seq	ENCSR613NUC	ENCFF553BVI	bed narrowPeak	IDR thresholded peaks	GRCh38	ARNT	ENCODE4 v1.6.1 GRCh38	ENCODE3	1f3110a83911d55570d24ea45e4362be	ENCFF553BVI.bed.gz	https://www.encodeproject.org/files/ENCFF553BVI/@@download/ENCFF553BVI.bed.gz
TF ChIP-seq	ENCSR000DOG	ENCFF396ARW	bigWig	signal p-value	GRCh38	ATF3	ENCODE4 v1.6.1 GRCh38	ENCODE2	8ac893a368a2d4297babf429cce12fa9	ENCFF396ARW.bigWig	https://www.encodeproject.org/files/ENCFF396ARW/@@download/ENCFF396ARW.bigWig
TF ChIP-seq	ENCSR000DOG	ENCFF895RNS	bed narrowPeak	IDR thresholded peaks	GRCh38	ATF3	ENCODE4 v1.6.1 GRCh38	ENCODE2	7dab414cf6f9671e0e922f75284c07d2	ENCFF895RNS.bed.gz	https://www.encodeproject.org/files/ENCFF895RNS/@@download/ENCFF895RNS.bed.gz
TF ChIP-seq	ENCSR091JXL	ENCFF347WBJ	bigWig	signal p-value	GRCh38	HES1	ENCODE4 v1.6.1 GRCh38	ENCODE3	0f34de519336ea3ed9b1cfdf6a1c8be4	ENCFF347WBJ.bigWig	https://www.encodeproject.org/files/ENCFF347WBJ/@@download/ENCFF347WBJ.bigWig
TF ChIP-seq	ENCSR091JXL	ENCFF671ZGP	bed narrowPeak	IDR thresholded peaks	GRCh38	HES1	ENCODE4 v1.6.1 GRCh38	ENCODE3	b506470ea4b975f18e1573635303347c	ENCFF671ZGP.bed.gz	https://www.encodeproject.org/files/ENCFF671ZGP/@@download/ENCFF671ZGP.bed.gz
TF ChIP-seq	ENCSR863KUB	ENCFF986NMS	bigWig	signal p-value	GRCh38	TCF7	ENCODE4 v1.6.1 GRCh38	ENCODE3	d2211cbeeedc7ef5d0da2dce8101dfb5	ENCFF986NMS.bigWig	https://www.encodeproject.org/files/ENCFF986NMS/@@download/ENCFF986NMS.bigWig
TF ChIP-seq	ENCSR863KUB	ENCFF736XUU	bed narrowPeak	IDR thresholded peaks	GRCh38	TCF7	ENCODE4 v1.6.1 GRCh38	ENCODE3	de57455fcf21a41e7eb10364ad71efd8	ENCFF736XUU.bed.gz	https://www.encodeproject.org/files/ENCFF736XUU/@@download/ENCFF736XUU.bed.gz
TF ChIP-seq	ENCSR000EGG	ENCFF627PLM	bed narrowPeak	IDR thresholded peaks	GRCh38	RCOR1	ENCODE4 v1.6.1 GRCh38	ENCODE2	4f39e90d8f3d3a7f7c7f112c8c00cec8	ENCFF627PLM.bed.gz	https://www.encodeproject.org/files/ENCFF627PLM/@@download/ENCFF627PLM.bed.gz
TF ChIP-seq	ENCSR000EGG	ENCFF004ZMA	bigWig	signal p-value	GRCh38	RCOR1	ENCODE4 v1.6.1 GRCh38	ENCODE2	8a34cb1bbf3559f5227f6a613bd23d8c	ENCFF004ZMA.bigWig	https://www.encodeproject.org/files/ENCFF004ZMA/@@download/ENCFF004ZMA.bigWig
TF ChIP-seq	ENCSR000BMV	ENCFF970NEI	bigWig	signal p-value	GRCh38	FOSL1	ENCODE4 v1.6.1 GRCh38	ENCODE2	8f6dbb08ea7f53cd9361e8183f4d8d62	ENCFF970NEI.bigWig	https://www.encodeproject.org/files/ENCFF970NEI/@@download/ENCFF970NEI.bigWig
TF ChIP-seq	ENCSR000BMV	ENCFF004HXL	bed narrowPeak	IDR thresholded peaks	GRCh38	FOSL1	ENCODE4 v1.6.1 GRCh38	ENCODE2	27d5af4244208dbb6b704a6a31a15c7a	ENCFF004HXL.bed.gz	https://www.encodeproject.org/files/ENCFF004HXL/@@download/ENCFF004HXL.bed.gz
TF ChIP-seq	ENCSR107GRP	ENCFF945EGX	bigWig	signal p-value	GRCh38	MLLT1	ENCODE4 v1.6.1 GRCh38	ENCODE3	6a4a4ca700e3de97a248bea23f419093	ENCFF945EGX.bigWig	https://www.encodeproject.org/files/ENCFF945EGX/@@download/ENCFF945EGX.bigWig
TF ChIP-seq	ENCSR107GRP	ENCFF556MUV	bed narrowPeak	IDR thresholded peaks	GRCh38	MLLT1	ENCODE4 v1.6.1 GRCh38	ENCODE3	063fd173b93a2b69f71cac8829b8d88b	ENCFF556MUV.bed.gz	https://www.encodeproject.org/files/ENCFF556MUV/@@download/ENCFF556MUV.bed.gz
TF ChIP-seq	ENCSR220YXI	ENCFF313SOS	bigWig	signal p-value	GRCh38	PRPF4	ENCODE3 GRCh38	ENCODE3	007354a3c4d31738ef87ccb35671e91f	ENCFF313SOS.bigWig	https://www.encodeproject.org/files/ENCFF313SOS/@@download/ENCFF313SOS.bigWig
TF ChIP-seq	ENCSR220YXI	ENCFF417RQZ	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	PRPF4	ENCODE3 GRCh38	ENCODE3	f345e7332fcc3325d1877c89f65a3cfb	ENCFF417RQZ.bed.gz	https://www.encodeproject.org/files/ENCFF417RQZ/@@download/ENCFF417RQZ.bed.gz
TF ChIP-seq	ENCSR220YXI	ENCFF588AWO	bigWig	signal p-value	GRCh38	PRPF4	ENCODE4 v1.6.1 GRCh38	ENCODE3	e92f47b9b1fae2df3a4dbcbf965e0e8d	ENCFF588AWO.bigWig	https://www.encodeproject.org/files/ENCFF588AWO/@@download/ENCFF588AWO.bigWig
TF ChIP-seq	ENCSR220YXI	ENCFF886UMM	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	PRPF4	ENCODE4 v1.6.1 GRCh38	ENCODE3	fb2cfe19ec64fd555b570bca9932e62a	ENCFF886UMM.bed.gz	https://www.encodeproject.org/files/ENCFF886UMM/@@download/ENCFF886UMM.bed.gz
TF ChIP-seq	ENCSR322CFO	ENCFF475CIS	bed narrowPeak	IDR thresholded peaks	GRCh38	ZEB2	ENCODE4 v1.6.1 GRCh38	ENCODE3	52f767eeaed10cbd75ab241dfea70f10	ENCFF475CIS.bed.gz	https://www.encodeproject.org/files/ENCFF475CIS/@@download/ENCFF475CIS.bed.gz
TF ChIP-seq	ENCSR322CFO	ENCFF538PMW	bigWig	signal p-value	GRCh38	ZEB2	ENCODE4 v1.6.1 GRCh38	ENCODE3	bf81caa11e09c5180aea59633436634a	ENCFF538PMW.bigWig	https://www.encodeproject.org/files/ENCFF538PMW/@@download/ENCFF538PMW.bigWig
TF ChIP-seq	ENCSR145TSJ	ENCFF690OPQ	bigWig	signal p-value	GRCh38	ATF4	ENCODE4 v1.7.1 GRCh38	ENCODE3	9d62de1bcd7d55dcea9af49e955ac18d	ENCFF690OPQ.bigWig	https://www.encodeproject.org/files/ENCFF690OPQ/@@download/ENCFF690OPQ.bigWig
TF ChIP-seq	ENCSR145TSJ	ENCFF086TAD	bed narrowPeak	IDR thresholded peaks	GRCh38	ATF4	ENCODE4 v1.7.1 GRCh38	ENCODE3	1b72c976749fad01a39e93fe37c47652	ENCFF086TAD.bed.gz	https://www.encodeproject.org/files/ENCFF086TAD/@@download/ENCFF086TAD.bed.gz
TF ChIP-seq	ENCSR618GDK	ENCFF843DKK	bigWig	signal p-value	GRCh38	CEBPZ	ENCODE4 v1.6.1 GRCh38	ENCODE3	68e7dd23d4b4445fb81e036bac9fedef	ENCFF843DKK.bigWig	https://www.encodeproject.org/files/ENCFF843DKK/@@download/ENCFF843DKK.bigWig
TF ChIP-seq	ENCSR618GDK	ENCFF588GNU	bed narrowPeak	IDR thresholded peaks	GRCh38	CEBPZ	ENCODE4 v1.6.1 GRCh38	ENCODE3	d80b1ae5174a0d8801a8c567adbe0b2e	ENCFF588GNU.bed.gz	https://www.encodeproject.org/files/ENCFF588GNU/@@download/ENCFF588GNU.bed.gz
TF ChIP-seq	ENCSR099NCH	ENCFF829SGH	bigWig	signal p-value	GRCh38	ZNF24	ENCODE4 v1.6.1 GRCh38	ENCODE3	f9d833858600364131f009911460e05e	ENCFF829SGH.bigWig	https://www.encodeproject.org/files/ENCFF829SGH/@@download/ENCFF829SGH.bigWig
TF ChIP-seq	ENCSR099NCH	ENCFF268YOM	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF24	ENCODE4 v1.6.1 GRCh38	ENCODE3	1447caa2948dad88cdb27f07beaacf66	ENCFF268YOM.bed.gz	https://www.encodeproject.org/files/ENCFF268YOM/@@download/ENCFF268YOM.bed.gz
TF ChIP-seq	ENCSR557RVF	ENCFF163JPZ	bigWig	signal p-value	GRCh38	ZHX1	ENCODE4 v1.6.1 GRCh38	ENCODE3	0a4a4d4499f106ad8136e5c697a3bcec	ENCFF163JPZ.bigWig	https://www.encodeproject.org/files/ENCFF163JPZ/@@download/ENCFF163JPZ.bigWig
TF ChIP-seq	ENCSR557RVF	ENCFF175YPM	bed narrowPeak	conservative IDR thresholded peaks	GRCh38	ZHX1	ENCODE4 v1.6.1 GRCh38	ENCODE3	d974ce64165a497819b8e6456d1f0d8d	ENCFF175YPM.bed.gz	https://www.encodeproject.org/files/ENCFF175YPM/@@download/ENCFF175YPM.bed.gz
TF ChIP-seq	ENCSR603REQ	ENCFF060ZSF	bigWig	signal p-value	GRCh38	PCBP2	ENCODE3 GRCh38	ENCODE3	a3a0daaec87d5e501fae1c74f4dd05c2	ENCFF060ZSF.bigWig	https://www.encodeproject.org/files/ENCFF060ZSF/@@download/ENCFF060ZSF.bigWig
TF ChIP-seq	ENCSR603REQ	ENCFF941XZW	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	PCBP2	ENCODE3 GRCh38	ENCODE3	8bf0dd9d3ce9826e344eaad858457ff8	ENCFF941XZW.bed.gz	https://www.encodeproject.org/files/ENCFF941XZW/@@download/ENCFF941XZW.bed.gz
TF ChIP-seq	ENCSR603REQ	ENCFF347WVZ	bigWig	signal p-value	GRCh38	PCBP2	ENCODE4 v1.6.1 GRCh38	ENCODE3	f6cca76d43104ae6b002f9248f35f121	ENCFF347WVZ.bigWig	https://www.encodeproject.org/files/ENCFF347WVZ/@@download/ENCFF347WVZ.bigWig
TF ChIP-seq	ENCSR603REQ	ENCFF732IRT	bed narrowPeak	IDR thresholded peaks	GRCh38	PCBP2	ENCODE4 v1.6.1 GRCh38	ENCODE3	9ef219f0d219255b2066720e1354f655	ENCFF732IRT.bed.gz	https://www.encodeproject.org/files/ENCFF732IRT/@@download/ENCFF732IRT.bed.gz
TF ChIP-seq	ENCSR414TYY	ENCFF941JUQ	bigWig	signal p-value	GRCh38	RUNX1	ENCODE4 v1.6.1 GRCh38	ENCODE3	3539e8782d88c5f68edb725b3fa9650c	ENCFF941JUQ.bigWig	https://www.encodeproject.org/files/ENCFF941JUQ/@@download/ENCFF941JUQ.bigWig
TF ChIP-seq	ENCSR414TYY	ENCFF374EFU	bed narrowPeak	IDR thresholded peaks	GRCh38	RUNX1	ENCODE4 v1.6.1 GRCh38	ENCODE3	71c4656ae122c91de801c138c2d82c8c	ENCFF374EFU.bed.gz	https://www.encodeproject.org/files/ENCFF374EFU/@@download/ENCFF374EFU.bed.gz
TF ChIP-seq	ENCSR385AHH	ENCFF648WPV	bigWig	signal p-value	GRCh38	ZNF24	ENCODE4 v1.6.1 GRCh38	ENCODE3	abfe67f73d83e323d4c624afac3d237c	ENCFF648WPV.bigWig	https://www.encodeproject.org/files/ENCFF648WPV/@@download/ENCFF648WPV.bigWig
TF ChIP-seq	ENCSR385AHH	ENCFF649OPX	bed narrowPeak	IDR thresholded peaks	GRCh38	ZNF24	ENCODE4 v1.6.1 GRCh38	ENCODE3	7736d64f689406c9a980afa5516f0c07	ENCFF649OPX.bed.gz	https://www.encodeproject.org/files/ENCFF649OPX/@@download/ENCFF649OPX.bed.gz
TF ChIP-seq	ENCSR221GAN	ENCFF958JOF	bigWig	signal p-value	GRCh38	MBD2	ENCODE4 v1.6.1 GRCh38	ENCODE3	0dc84e3a26b578ad7b1898fac75d37c1	ENCFF958JOF.bigWig	https://www.encodeproject.org/files/ENCFF958JOF/@@download/ENCFF958JOF.bigWig
TF ChIP-seq	ENCSR221GAN	ENCFF788YHU	bed narrowPeak	IDR thresholded peaks	GRCh38	MBD2	ENCODE4 v1.6.1 GRCh38	ENCODE3	60954158ff8dcb5401ecd481b956543f	ENCFF788YHU.bed.gz	https://www.encodeproject.org/files/ENCFF788YHU/@@download/ENCFF788YHU.bed.gz
TF ChIP-seq	ENCSR642VZY	ENCFF304PGC	bed narrowPeak	IDR thresholded peaks	GRCh38	KDM4B	ENCODE4 v1.6.1 GRCh38	ENCODE3	e6195dee5d23f38a81be36da0b1c738f	ENCFF304PGC.bed.gz	https://www.encodeproject.org/files/ENCFF304PGC/@@download/ENCFF304PGC.bed.gz
TF ChIP-seq	ENCSR642VZY	ENCFF889PXW	bigWig	signal p-value	GRCh38	KDM4B	ENCODE4 v1.6.1 GRCh38	ENCODE3	7400b4affd958cfb3601bbdc7b2cc29a	ENCFF889PXW.bigWig	https://www.encodeproject.org/files/ENCFF889PXW/@@download/ENCFF889PXW.bigWig
TF ChIP-seq	ENCSR446LAV	ENCFF759PXG	bigWig	signal p-value	GRCh38	DDX20	ENCODE4 v1.6.1 GRCh38	ENCODE3	09120485c7da64c2d52f5df6999a4cfd	ENCFF759PXG.bigWig	https://www.encodeproject.org/files/ENCFF759PXG/@@download/ENCFF759PXG.bigWig
TF ChIP-seq	ENCSR446LAV	ENCFF746TUQ	bed narrowPeak	IDR thresholded peaks	GRCh38	DDX20	ENCODE4 v1.6.1 GRCh38	ENCODE3	83fa6d923865549038ee28d5f25d10af	ENCFF746TUQ.bed.gz	https://www.encodeproject.org/files/ENCFF746TUQ/@@download/ENCFF746TUQ.bed.gz
TF ChIP-seq	ENCSR431XGJ	ENCFF386AWZ	bigWig	signal p-value	GRCh38	PYGO2	ENCODE4 v1.6.1 GRCh38	ENCODE3	5a3fd7cc617778087aeb59a3db994817	ENCFF386AWZ.bigWig	https://www.encodeproject.org/files/ENCFF386AWZ/@@download/ENCFF386AWZ.bigWig
TF ChIP-seq	ENCSR431XGJ	ENCFF335VOJ	bed narrowPeak	IDR thresholded peaks	GRCh38	PYGO2	ENCODE4 v1.6.1 GRCh38	ENCODE3	833b083951f61d8132b8aefde1be721c	ENCFF335VOJ.bed.gz	https://www.encodeproject.org/files/ENCFF335VOJ/@@download/ENCFF335VOJ.bed.gz
TF ChIP-seq	ENCSR052PTN	ENCFF039SFF	bigWig	signal p-value	GRCh38	PCBP1	ENCODE3 GRCh38	ENCODE3	0477ea2fa3431d2144b09fae12d2dc0f	ENCFF039SFF.bigWig	https://www.encodeproject.org/files/ENCFF039SFF/@@download/ENCFF039SFF.bigWig
TF ChIP-seq	ENCSR052PTN	ENCFF467RYH	bed narrowPeak	optimal IDR thresholded peaks	GRCh38	PCBP1	ENCODE3 GRCh38	ENCODE3	45e9c0449a5d16f8e53288cbc33ef4aa	ENCFF467RYH.bed.gz	https://www.encodeproject.org/files/ENCFF467RYH/@@download/ENCFF467RYH.bed.gz
TF ChIP-seq	ENCSR052PTN	ENCFF497YTO	bigWig	signal p-value	GRCh38	PCBP1	ENCODE4 v1.6.1 GRCh38	ENCODE3	505e36a33515b5dc2a37c51b6481a3dc	ENCFF497YTO.bigWig	https://www.encodeproject.org/files/ENCFF497YTO/@@download/ENCFF497YTO.bigWig
TF ChIP-seq	ENCSR052PTN	ENCFF956MGE	bed narrowPeak	IDR thresholded peaks	GRCh38	PCBP1	ENCODE4 v1.6.1 GRCh38	ENCODE3	c3280c55cc379ca7cdcbb170c09f827e	ENCFF956MGE.bed.gz	https://www.encodeproject.org/files/ENCFF956MGE/@@download/ENCFF956MGE.bed.gz
TF ChIP-seq	ENCSR530XQI	ENCFF810ZPC	bigWig	signal p-value	GRCh38	L3MBTL2	ENCODE4 v1.6.1 GRCh38	ENCODE3	20463f31250381e6fbf51b23df1050a3	ENCFF810ZPC.bigWig	https://www.encodeproject.org/files/ENCFF810ZPC/@@download/ENCFF810ZPC.bigWig
